UserID,lng,lat
4029,136.1919635,35.91562946
4011,136.1908034,35.91568955
3932,136.1945037,35.91578944
3933,136.1950738,35.91580943
4017,136.1910735,35.91581956
3934,136.196714,35.91583938
4025,136.1914736,35.91583956
4034,136.1919536,35.91585953
4032,136.1919536,35.91600953
4010,136.1907835,35.91614958
4016,136.1911035,35.91615953
4024,136.1914936,35.91617955
4033,136.1919236,35.91620951
3286,136.1738619,35.91621999
4031,136.1918836,35.91628954
3279,136.173882,35.91632002
3282,136.173582,35.91636003
3281,136.1734219,35.91639001
4023,136.1917635,35.91640962
4015,136.1909135,35.91643964
4020,136.1911535,35.91644962
4022,136.1915035,35.91645961
4009,136.1905735,35.9165296
4008,136.1907835,35.91655965
4030,136.1916935,35.91657956
3276,136.1735019,35.91659001
3278,136.173922,35.91659003
3936,136.196684,35.91665947
3935,136.1941638,35.91671955
3280,136.1732719,35.91683013
3283,136.173582,35.91697012
3277,136.173962,35.91704006
3937,136.1943439,35.91734964
3294,136.173282,35.91748014
3940,136.1965441,35.9177096
3300,136.174012,35.91774014
3941,136.1969341,35.91777964
3942,136.1966641,35.91779964
3314,136.1738521,35.91783015
3938,136.1946339,35.9179497
3943,136.1981742,35.91805966
3308,136.173332,35.91806023
3939,136.1959139,35.9181097
3946,136.195174,35.91818969
3947,136.195444,35.91820971
3945,136.1948438,35.91823972
3948,136.196734,35.91829964
3309,136.173422,35.91830024
3944,136.1946739,35.91840973
3954,136.196004,35.91840973
3950,136.1952239,35.91856975
3926,136.1928738,35.91858977
3951,136.195824,35.91858977
3952,136.195544,35.91859978
3955,136.196644,35.91860971
3953,136.196184,35.91861974
3957,136.1978841,35.91865968
3949,136.1948239,35.91867974
3956,136.1972741,35.91868971
3958,136.1984142,35.91871965
3297,136.173332,35.91885034
3964,136.1978142,35.91901974
3961,136.195664,35.91902976
3963,136.1966341,35.91902979
3960,136.1952739,35.91912982
3962,136.195884,35.91912982
3959,136.1949639,35.9191598
3296,136.173702,35.91916035
3295,136.1733521,35.91926038
3969,136.1966941,35.9193598
3972,136.1958141,35.91944985
3968,136.195344,35.91950984
3927,136.1929138,35.91955992
3967,136.1940139,35.91957988
3966,136.1943939,35.91961992
3976,136.1977842,35.91962979
3971,136.195864,35.91962988
3973,136.196264,35.91967988
3974,136.196594,35.91967989
3975,136.1970642,35.91968984
3965,136.195024,35.91980991
3290,136.1757023,35.91984037
3970,136.195424,35.91989985
3315,136.1736421,35.92003042
3980,136.1966842,35.92004987
3979,136.1963041,35.92007988
3978,136.196054,35.92008993
3311,136.1734821,35.92013044
3985,136.1977542,35.92023985
3981,136.1967542,35.9202999
3316,136.1734921,35.92032045
3977,136.195704,35.92033993
3291,136.1760324,35.92035046
3984,136.1973442,35.92041991
3983,136.1969942,35.9204999
3997,136.1960541,35.92054993
3289,136.1761624,35.92055048
3982,136.1957141,35.92056996
3302,136.1735021,35.9205805
3998,136.1966042,35.92062998
3313,136.1763724,35.9208005
4002,136.1963942,35.92094998
3987,136.1962341,35.92102001
3986,136.1958341,35.92104004
3988,136.1968542,35.92105
3320,136.1735521,35.92106053
3989,136.1958841,35.92120006
3999,136.1968242,35.92123999
3991,136.1962841,35.92126007
3287,136.1767525,35.9212805
3990,136.1965942,35.92131004
3319,136.1736321,35.92134058
3992,136.194304,35.92147008
3994,136.1970342,35.92149006
3993,136.1960541,35.92151006
4001,136.1954041,35.92158007
3318,136.1736221,35.92159065
4003,136.1970942,35.92167007
4000,136.1965942,35.92167008
3288,136.1768925,35.92170054
3996,136.1974342,35.92171008
3995,136.1959141,35.92194009
3346,136.1750723,35.92210065
3380,136.1765824,35.92212062
3331,136.1741222,35.9221207
3329,136.1755024,35.92214068
3374,136.1756223,35.92226067
3383,136.1758724,35.92238064
3379,136.1770625,35.92244064
3334,136.1741422,35.92246069
3382,136.1759723,35.92247064
3317,136.1735921,35.92247068
3381,136.1760624,35.92256065
3359,136.1755824,35.92258065
3369,136.1760024,35.92266071
3348,136.1746823,35.92266075
3365,136.1765024,35.92268071
3385,136.1752523,35.92271067
3321,136.1736222,35.9227408
3372,136.1749024,35.92279077
3330,136.1738722,35.92283076
4004,136.194264,35.92286025
3358,136.1755723,35.92286074
3384,136.1768025,35.92291068
3366,136.1763524,35.92295073
3326,136.1740522,35.92295075
3370,136.1771425,35.9230407
3322,136.1749423,35.92307079
3378,136.1759724,35.92308073
3364,136.1767525,35.92310068
3350,136.1749423,35.92311072
3376,136.1763124,35.92329072
3375,136.1770925,35.92329074
3355,136.1767225,35.92332077
3377,136.1756424,35.92335075
3367,136.1758724,35.9234008
3349,136.1752524,35.92340081
3332,136.1743623,35.92346079
3324,136.1747523,35.92346085
3368,136.1758524,35.92347078
3328,136.1750523,35.9235108
3371,136.1758424,35.92357077
3363,136.1762424,35.92367078
3361,136.1766625,35.92372082
3325,136.1747924,35.92372086
3356,136.1753823,35.92374082
3323,136.1743823,35.92376084
3351,136.1770626,35.9237708
3327,136.1751223,35.92379087
3340,136.1743022,35.92386084
3373,136.1759225,35.92387083
3362,136.1766424,35.92399083
3353,136.1769925,35.92408082
3386,136.1756424,35.92411084
4005,136.1942541,35.92428039
3357,136.1760324,35.92432084
3333,136.1745423,35.92435087
3360,136.1762525,35.92441084
3354,136.1766125,35.92444087
3352,136.1770325,35.9244709
3342,136.1759824,35.92447092
3343,136.1753824,35.9244909
3344,136.1750123,35.92457095
3341,136.1746523,35.92465098
3338,136.1761124,35.92473088
3335,136.1760125,35.92494097
3337,136.1747624,35.92501095
3336,136.1755725,35.92502094
3339,136.1751024,35.92506102
3456,136.1746924,35.92519097
3345,136.1762025,35.92525097
3347,136.1754925,35.92528103
4006,136.1942041,35.92545054
3454,136.1755425,35.925501
3455,136.1758625,35.92607105
4007,136.1941741,35.92653069
